note_id,title,word_count,line_count,section_count,max_heading_depth,list_item_count,code_block_count,code_block_line_count,image_count,table_count,quote_block_count,frontmatter_present,frontmatter_field_count,tag_count,has_code,has_images,has_table,has_quotes,has_lists,has_frontmatter,is_empty,has_math,outlink_count,inlink_count,total_degree,is_orphan
isolated_forest,Isolated Forest,389,25,0,0,4,0,0,0,0,0,True,7,2,False,False,False,False,True,True,False,False,7,6,13,False
java_vs_javascript,Java vs JavaScript,262,17,2,3,2,0,0,0,24,0,True,4,1,False,False,True,False,True,True,False,False,2,0,2,True
javascript,JavaScript,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,5,5,False
jinja_template,jinja template,108,18,3,3,0,0,0,2,0,0,True,2,1,False,True,False,False,False,True,False,False,5,1,6,False
jobs_to_be_done,Jobs to be done,248,23,3,2,0,0,0,1,18,1,True,2,1,False,True,True,True,False,True,False,False,1,0,1,True
johnson–lindenstrauss_lemma,Johnson–Lindenstrauss lemma,191,50,7,2,0,1,54,0,0,0,False,0,0,True,False,False,False,False,False,False,False,1,2,3,False
joining_datasets,Joining Datasets,54,16,4,3,1,1,13,0,0,0,False,0,0,True,False,False,False,True,False,False,False,2,2,4,False
json_to_sqlite,Json to SQLite,5,2,0,0,1,0,0,0,0,0,True,2,0,False,False,False,False,True,True,True,False,1,0,1,True
json_to_yaml,Json to Yaml,173,75,4,1,0,2,72,0,0,0,True,2,0,True,False,False,False,False,True,False,False,2,0,2,True
json,Json,104,9,0,0,3,0,0,0,4,0,False,0,0,False,False,True,False,True,False,False,False,0,11,11,False
junction_tables,Junction Tables,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
jupytext,jupytext,171,37,11,3,10,3,15,0,0,0,True,2,2,True,False,False,False,True,True,False,False,0,0,0,True
justfile,Justfile,518,87,17,3,10,7,49,0,0,0,False,0,0,True,False,False,False,True,False,False,False,0,1,1,False
k-means,K-means,242,22,3,2,5,0,0,1,0,0,True,1,1,False,True,False,False,True,True,False,False,6,9,15,False
k-nearest_neighbours,K-nearest neighbours,170,17,4,3,12,0,0,0,0,0,True,4,2,False,False,False,False,True,True,False,True,4,6,10,False
kaggle_abalone_regression_example,Kaggle Abalone regression example,210,12,0,0,2,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,2,0,2,True
keras,Keras,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,4,4,False
kernel_density_estimation,Kernel Density Estimation,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
kernelling,Kernelling,117,6,0,0,0,0,0,0,0,0,True,6,0,False,False,False,False,False,True,False,False,2,2,4,False
key_differences_of_web_feature_server_(wfs)_and_web_feature_server_(wfs),Key Differences of Web Feature Server (WFS) and Web Feature Server (WFS),214,17,2,3,2,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,2,1,3,False
kmeans_vs_gmm,Kmeans vs GMM,125,11,4,4,7,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,3,1,4,False
knowledge_graph_vs_rag_setup,Knowledge graph vs RAG setup,356,16,1,3,3,0,0,0,18,0,True,5,0,False,False,True,False,True,True,False,False,4,0,4,True
knowledge_graph,Knowledge Graph,310,22,2,2,5,0,0,1,0,8,True,2,0,False,True,False,True,True,True,False,False,2,5,7,False
knowledge_graphs_with_obsidian,Knowledge Graphs with Obsidian,178,23,0,0,0,0,0,0,0,14,True,3,0,False,False,False,True,False,True,False,False,3,0,3,True
knowledge_work,Knowledge Work,123,11,2,2,8,0,0,0,0,0,True,3,1,False,False,False,False,True,True,False,False,1,1,2,False
kubernetes,kubernetes,70,1,0,0,0,0,0,0,0,0,True,2,2,False,False,False,False,False,True,False,False,0,2,2,False
k_means.py,K_Means.py,159,19,1,2,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,1,1,False
label_encoding,Label encoding,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
labelling_data,Labelling data,25,3,0,0,1,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,0,0,0,True
lambda_architecture,lambda architecture,495,34,4,3,10,0,0,0,0,0,True,2,2,False,False,False,False,True,True,False,False,3,0,3,True
langchain,Langchain,44,15,7,3,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,4,1,5,False
language_model_output_optimisation,Language Model Output Optimisation,344,10,0,0,0,0,0,0,0,0,True,5,0,False,False,False,False,False,True,False,False,4,0,4,True
language_models_large_(llms)_vs_small_(slms),Language Models Large (LLMs) vs Small (SLMs),139,9,2,3,0,0,0,0,12,0,False,0,0,False,False,True,False,False,False,False,False,2,0,2,True
language_models,Language Models,73,6,0,0,0,0,0,0,0,0,True,2,1,False,False,False,False,False,True,False,False,2,7,9,False
lasso,Lasso,243,21,1,1,5,1,6,0,1,0,True,1,1,True,False,True,False,True,True,False,True,1,4,5,False
latency,Latency,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,3,3,False
latent_dirichlet_allocation,Latent Dirichlet Allocation,587,63,16,3,14,1,34,0,0,0,True,6,0,True,False,False,False,True,True,False,False,3,0,3,True
lbfgs,LBFGS,240,7,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,5,0,5,True
learning_curve,Learning Curve,220,19,0,0,8,1,3,0,0,0,True,2,2,True,False,False,False,True,True,False,False,3,1,4,False
learning_rate,Learning Rate,296,19,1,3,3,0,0,1,0,0,True,1,1,False,True,False,False,True,True,False,False,6,13,19,False
learning_styles,Learning Styles,22,8,0,0,0,0,0,1,0,0,True,1,1,False,True,False,False,False,True,False,False,8,0,8,True
lemmatization,lemmatization,83,4,0,0,0,0,0,0,0,0,True,4,1,False,False,False,False,False,True,False,False,0,2,2,False
lightgbm_vs_xgboost_vs_catboost,LightGBM vs XGBoost vs CatBoost,217,9,0,0,0,0,0,0,16,0,True,3,0,False,False,True,False,False,True,False,False,5,0,5,True
lightgbm,LightGBM,179,17,3,3,12,0,0,0,0,0,True,3,1,False,False,False,False,True,True,False,False,1,4,5,False
linear_discriminant_analysis,Linear Discriminant Analysis,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,2,2,False
linear_regression,Linear Regression,280,24,2,3,14,0,0,0,0,0,True,2,1,False,False,False,False,True,True,False,True,10,14,24,False
linked_list,Linked List,426,68,4,3,5,1,61,0,0,0,True,6,0,True,False,False,False,True,True,False,False,0,0,0,True
llm_evaluation_metrics,LLM Evaluation Metrics,20,6,0,0,3,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,2,2,4,False
llm,LLM,239,23,3,2,18,0,0,0,0,0,True,4,1,False,False,False,False,True,True,False,False,12,21,33,False
load_balancing,Load Balancing,33,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,1,1,False
local_interpretable_model-agnostic_explanations,Local Interpretable Model-agnostic Explanations,250,25,4,3,6,1,10,0,0,0,True,1,0,True,False,False,False,True,True,False,False,0,3,3,False
logical_model,Logical Model,43,8,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,1,1,False
logistic_regression_does_not_predict_probabilities,Logistic Regression does not predict probabilities,102,9,0,0,2,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,True,1,1,2,False
logistic_regression_in_sklearn_&_gradient_descent,Logistic regression in sklearn & Gradient Descent,156,18,2,3,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,2,0,2,True
logistic_regression_statsmodel_summary_table,Logistic Regression Statsmodel Summary table,104,11,0,0,5,0,0,1,0,0,False,0,0,False,True,False,False,True,False,False,True,4,1,5,False
logistic_regression,Logistic Regression,465,48,8,3,19,0,0,0,0,0,True,4,2,False,False,False,False,True,True,False,True,13,13,26,False
looker_studio,Looker Studio,41,8,2,3,2,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,4,1,5,False
loss_function,Loss function,127,10,1,3,4,0,0,0,0,0,True,1,3,False,False,False,False,True,True,False,False,8,24,32,False
loss_versus_cost_function,Loss versus Cost function,139,5,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,4,2,6,False
lstm,LSTM,729,67,8,3,0,1,20,1,0,18,True,4,4,True,True,False,True,False,True,False,True,12,8,20,False
machine_learning_algorithms,Machine Learning Algorithms,253,33,5,5,14,0,0,0,0,0,True,4,2,False,False,False,False,True,True,False,False,24,8,32,False
machine_learning_operations,Machine Learning Operations,253,7,0,0,0,0,0,0,0,0,True,4,1,False,False,False,False,False,True,False,False,3,1,4,False
machine_learning,Machine Learning,43,1,0,0,0,0,0,0,0,0,True,3,1,False,False,False,False,False,True,False,False,1,2,3,False
maintainability,maintainability,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
maintainable_code,Maintainable Code,14,4,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,3,1,4,False
makefile,Makefile,557,50,13,3,8,1,33,0,0,0,True,6,0,True,False,False,False,True,True,False,True,0,1,1,False
manifold_learning,Manifold Learning,401,14,2,3,1,0,0,1,0,0,True,4,2,False,True,False,False,True,True,False,False,2,3,5,False
many-to-many_relationships,Many-to-Many Relationships,361,44,2,3,0,2,29,0,0,0,False,0,0,True,False,False,False,False,False,False,False,1,3,4,False
map_reduce,map reduce,390,21,2,3,5,0,0,0,0,0,True,2,1,False,False,False,False,True,True,False,False,5,0,5,True
markov_chain,Markov chain,27,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,2,2,False
markov_decision_processes,Markov Decision Processes,56,5,0,0,0,0,0,0,0,0,True,4,1,False,False,False,False,False,True,False,False,1,3,4,False
master_data_management,master data management,298,11,0,0,0,0,0,0,0,0,True,3,3,False,False,False,False,False,True,False,False,4,2,6,False
master_observability_datadog,Master Observability Datadog,29,10,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,1,1,2,False
mathematical_reasoning_in_transformers,Mathematical Reasoning in Transformers,131,6,0,0,2,0,0,0,0,0,True,5,1,False,False,False,False,True,True,False,False,3,2,5,False
mathematics,Mathematics,11,4,0,0,0,0,0,0,0,0,True,6,2,False,False,False,False,False,True,False,False,4,0,4,True
maximum_likelihood_estimation,Maximum Likelihood Estimation,104,16,0,0,6,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,True,4,2,6,False
mean_absolute_error,mean absolute error,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,0,0,True
mean_squared_error,Mean Squared Error,3,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,3,3,False
mean_vs_median,mean vs median,95,7,0,0,2,0,0,0,0,0,True,2,2,False,False,False,False,True,True,False,False,1,0,1,True
melt,Melt,378,62,5,3,7,4,34,0,0,0,True,4,2,True,False,False,False,True,True,False,False,9,0,9,True
memory_caching,Memory Caching,17,2,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,1,1,False
memory,Memory,226,20,2,2,0,0,0,0,0,0,True,6,2,False,False,False,False,False,True,False,False,3,4,7,False
merge,Merge,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,2,2,False
mermaid,Mermaid,108,36,0,0,0,1,36,0,3,0,True,1,1,True,False,True,False,False,True,False,False,0,3,3,False
metadata_handling,Metadata Handling,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
methods_for_handling_outliers,Methods for Handling Outliers,94,12,3,3,4,1,4,0,0,0,False,0,0,True,False,False,False,True,False,False,False,0,1,1,False
metric,Metric,109,7,2,3,0,0,0,0,0,0,True,4,1,False,False,False,False,False,True,False,False,2,2,4,False
microsoft_access,Microsoft Access,152,27,3,3,4,0,0,0,0,0,True,1,2,False,False,False,False,True,True,False,False,1,0,1,True
mini-batch_gradient_descent,Mini-batch gradient descent,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
mixture_of_experts,Mixture of Experts,14,3,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,1,1,False
ml_engineer,ML Engineer,21,3,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,1,1,False
mnist,MNIST,1,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,1,1,2,False
model_building,Model Building,116,11,1,2,6,0,0,0,0,0,True,4,0,False,False,False,False,True,True,False,False,6,3,9,False
model_cascading,Model Cascading,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
model_deployment,Model Deployment,314,29,4,2,9,1,3,0,0,0,True,2,2,True,False,False,False,True,True,False,False,10,3,13,False
model_ensemble,Model Ensemble,235,20,4,3,10,0,0,0,0,0,True,7,2,False,False,False,False,True,True,False,False,7,16,23,False
model_evaluation_vs_model_optimisation,Model Evaluation vs Model Optimisation,65,3,0,0,0,0,0,0,0,0,True,3,0,False,False,False,False,False,True,False,False,2,0,2,True
model_evaluation,Model Evaluation,182,9,0,0,2,0,0,0,0,0,True,6,2,False,False,False,False,True,True,False,False,5,15,20,False
model_interpretability,Model Interpretability,332,18,0,0,3,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,5,2,7,False
model_observability,Model Observability,474,28,3,2,6,0,0,0,0,0,True,7,2,False,False,False,False,True,True,False,False,14,4,18,False
model_optimisation,Model Optimisation,226,21,2,3,3,0,0,0,0,0,True,2,1,False,False,False,False,True,True,False,False,6,7,13,False
model_parameters_tuning,Model Parameters Tuning,248,18,2,3,0,0,0,1,0,0,True,6,2,False,True,False,False,False,True,False,False,5,2,7,False
model_parameters_vs_hyperparameters,Model parameters vs hyperparameters,179,16,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,6,2,8,False
model_parameters,Model Parameters,145,22,1,3,2,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,9,20,29,False
model_preparation,Model preparation,11,7,0,0,0,1,6,0,0,0,False,0,0,True,False,False,False,False,False,False,False,0,0,0,True
model_selection,Model Selection,297,15,0,0,6,0,0,0,0,0,True,4,3,False,False,False,False,True,True,False,False,7,9,16,False
model_validation,Model Validation,157,3,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,3,2,5,False
model-agnostic_feature_importance,model-agnostic feature importance,36,6,1,3,3,0,0,0,1,0,False,0,0,False,False,True,False,True,False,False,False,4,0,4,True
momentum,Momentum,229,19,1,2,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,True,7,2,9,False
momentum.py,Momentum.py,1,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
mongodb,MongoDB,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,2,2,False
monolith_architecture,Monolith Architecture,282,8,0,0,0,0,0,0,0,0,True,1,1,False,False,False,False,False,True,False,False,2,1,3,False
monte_carlo_simulation,Monte Carlo Simulation,71,10,0,0,1,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,0,1,1,False
multi-agent_reinforcement_learning,Multi-Agent Reinforcement Learning,0,0,0,0,0,0,0,0,0,0,True,6,1,False,False,False,False,False,True,True,False,0,1,1,False
multi-head_attention,Multi-head attention,778,35,8,4,8,0,0,0,0,0,True,5,2,False,False,False,False,True,True,False,False,1,2,3,False
multi-level_index,Multi-level index,247,35,0,0,18,1,7,0,0,0,True,1,1,True,False,False,False,True,True,False,False,5,5,10,False
multicollinearity,Multicollinearity,297,20,1,3,6,0,0,0,0,0,True,2,1,False,False,False,False,True,True,False,False,6,10,16,False
multinomial_naive_bayes,Multinomial Naive bayes,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
mysql,MySql,55,5,1,3,1,0,0,1,0,0,False,0,0,False,True,False,False,True,False,False,False,0,5,5,False
naive_bayes,Naive Bayes,1014,137,14,4,5,0,0,2,133,0,True,2,1,False,True,True,False,True,True,False,True,7,5,12,False
named_entity_recognition,Named Entity Recognition,201,17,4,3,0,0,0,0,0,0,True,4,2,False,False,False,False,False,True,False,True,8,3,11,False
nbconvert,nbconvert,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
neo4j,neo4j,69,11,0,0,5,0,0,0,0,0,True,2,1,False,False,False,False,True,True,False,False,5,5,10,False
neomodel,neomodel,522,57,6,3,10,4,33,0,0,0,True,2,0,True,False,False,False,True,True,False,False,5,1,6,False
network_design,Network Design,23,2,0,0,0,0,0,0,0,0,True,3,1,False,False,False,False,False,True,False,False,0,1,1,False
neural_network_classification,Neural Network Classification,232,12,3,2,3,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,9,0,9,True
neural_network_in_practice,Neural network in Practice,289,26,3,3,0,1,2,0,0,0,True,6,0,True,False,False,False,False,True,False,False,4,1,5,False
neural_network,Neural network,506,38,2,3,19,0,0,0,0,0,True,6,2,False,False,False,False,True,True,False,False,10,27,37,False
neural_scaling_laws,Neural Scaling Laws,194,29,3,4,0,0,0,4,0,0,True,2,1,False,True,False,False,False,True,False,True,14,0,14,True
ngrams,Ngrams,162,9,2,3,3,0,0,0,0,0,True,4,0,False,False,False,False,True,True,False,False,2,3,5,False
nlp,NLP,367,32,8,3,10,1,9,0,0,0,True,4,1,True,False,False,False,True,True,False,False,12,17,29,False
nltk,nltk,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,3,3,False
node.js,Node.JS,0,0,0,0,0,0,0,0,0,0,True,2,0,False,False,False,False,False,True,True,False,0,1,1,False
non-parametric_tests,Non-parametric tests,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,0,0,True
non-parametric,non-parametric,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,2,2,False
normalisation_of_data,Normalisation of data,64,2,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,3,3,6,False
normalisation_of_text,Normalisation of Text,246,43,2,2,0,3,35,0,0,0,True,1,2,True,False,False,False,False,True,False,False,4,2,6,False
normalisation_vs_standardisation,Normalisation vs Standardisation,40,4,0,0,0,0,0,1,0,0,False,0,0,False,True,False,False,False,False,False,False,3,2,5,False
normalisation,Normalisation,77,20,2,1,8,1,7,0,0,0,True,6,1,True,False,False,False,True,True,False,False,10,6,16,False
normalised_schema,Normalised Schema,251,16,2,2,0,0,0,0,0,0,True,2,1,False,False,False,False,False,True,False,False,2,7,9,False
nosql,NoSQL,36,2,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,3,3,False
notebooklm,NotebookLM,73,12,0,0,1,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,2,1,3,False
npy_files_a_numpy_array_storage,npy Files A NumPy Array storage,175,18,2,3,3,1,14,0,0,0,True,3,1,True,False,False,False,True,True,False,False,0,0,0,True
numpy,Numpy,30,3,0,0,0,0,0,0,0,0,True,2,0,False,False,False,False,False,True,False,True,0,2,2,False
object_relational_mapper,Object Relational Mapper,1,1,0,0,0,0,0,0,0,0,True,3,0,False,False,False,False,False,True,True,False,1,2,3,False
olap_(online_analytical_processing),OLAP (online analytical processing),209,19,3,3,10,0,0,0,0,0,True,4,2,False,False,False,False,True,True,False,False,1,1,2,False
olap,OLAP,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
oltp_(online_transactional_processing),oltp (online transactional processing),0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,0,0,True
oltp,OLTP,21,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,2,2,False
one_pager_template,One Pager Template,242,37,9,1,9,0,0,0,5,0,False,0,0,False,False,True,False,True,False,False,False,0,1,1,False
one-hot_encoding,One-hot encoding,257,22,2,3,4,1,9,0,0,0,True,6,0,True,False,False,False,True,True,False,False,5,2,7,False
one_hot_encoding.py,One_hot_encoding.py,141,10,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,0,1,1,False
optimisation_function,Optimisation function,103,9,0,0,2,0,0,0,0,0,True,6,2,False,False,False,False,True,True,False,False,5,7,12,False
optimisation_techniques,Optimisation techniques,98,12,0,0,9,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,True,8,8,16,False
optimising_a_logistic_regression_model,Optimising a Logistic Regression Model,477,23,4,3,11,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,True,8,0,8,True
optimising_neural_networks,Optimising Neural Networks,34,8,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,2,1,3,False
optuna,Optuna,510,64,14,3,0,1,36,0,0,0,False,0,0,True,False,False,False,False,False,False,False,5,0,5,True
ordinary_least_squares,Ordinary Least Squares,148,10,1,3,0,0,0,2,1,0,False,0,0,False,True,True,False,False,False,False,True,3,3,6,False
orthogonalization,Orthogonalization,111,19,0,0,6,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,4,0,4,True
outliers,Outliers,105,11,0,0,8,0,0,0,0,0,True,2,3,False,False,False,False,True,True,False,False,6,3,9,False
over_parameterised_models,Over parameterised models,5,2,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,1,1,2,False
overfitting,Overfitting,261,26,0,0,0,0,0,0,0,17,True,3,1,False,False,False,True,False,True,False,True,3,15,18,False
p_values,p values,22,3,0,0,0,0,0,0,0,0,True,1,1,False,False,False,False,False,True,False,False,1,3,4,False
page_rank,Page Rank,206,30,4,3,6,1,11,0,0,1,False,0,0,True,False,False,True,True,False,False,True,0,1,1,False
pandas_dataframe_agent,Pandas Dataframe Agent,22,7,0,0,1,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,0,1,1,False
pandas_join_vs_merge,Pandas join vs merge,93,12,0,0,0,0,0,0,18,0,False,0,0,False,False,True,False,False,False,False,False,1,1,2,False
pandas_pivot_table,Pandas Pivot Table,34,9,0,0,2,1,3,0,0,0,True,6,0,True,False,False,False,True,True,False,False,1,2,3,False
pandas_stack,Pandas Stack,350,59,5,4,8,2,36,0,0,0,True,1,2,True,False,False,False,True,True,False,False,9,2,11,False
pandas,Pandas,16,6,0,0,4,0,0,0,0,0,True,2,1,False,False,False,False,True,True,False,False,5,3,8,False
pandas_common.py,Pandas_Common.py,1,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,2,2,False
pandas_stack.py,Pandas_Stack.py,1,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
parametric_tests,Parametric tests,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,0,0,True
parametric_vs_non-parametric_models,parametric vs non-parametric models,231,22,3,3,4,0,0,0,0,0,True,2,1,False,False,False,False,True,True,False,False,5,1,6,False
parametric_vs_non-parametric_tests,parametric vs non-parametric tests,85,2,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,3,1,4,False
parquet,Parquet,441,51,8,3,8,1,10,0,0,0,True,6,1,True,False,False,False,True,True,False,False,7,1,8,False
parsimonious,parsimonious,183,7,1,3,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,2,1,3,False
part_of_speech_tagging,Part of speech tagging,61,7,0,0,0,1,3,0,0,0,False,0,0,True,False,False,False,False,False,False,False,0,1,1,False
pca_explained_variance_ratio,PCA Explained Variance Ratio,454,27,3,3,7,2,4,0,0,0,False,0,0,True,False,False,False,True,False,False,False,2,2,4,False
pca_principal_components,PCA Principal Components,412,35,6,3,3,0,0,1,12,0,False,0,0,False,True,True,False,True,False,False,False,5,1,6,False
pca-based_anomaly_detection,PCA-Based Anomaly Detection,6,2,0,0,1,0,0,0,0,0,False,0,0,False,False,False,False,True,False,True,False,2,2,4,False
pca_analysis.ipynb,PCA_Analysis.ipynb,165,21,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,False,False,1,2,3,False
pca_based_anomaly_detection.py,PCA_Based_Anomaly_Detection.py,1,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
pd.grouper,pd.Grouper,110,18,3,3,10,1,2,0,0,0,False,0,0,True,False,False,False,True,False,False,False,2,0,2,True
pdf++,PDF++,1,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,0,0,True
pdoc,pdoc,664,29,1,2,0,1,2,0,0,0,False,0,0,True,False,False,False,False,False,False,False,1,2,3,False
pdp_and_ice,PDP and ICE,13,7,0,0,0,0,0,2,0,0,False,0,0,False,True,False,False,False,False,False,False,3,0,3,True
percentile_detection,Percentile Detection,1,1,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
performance_dimensions,Performance Dimensions,211,20,0,0,15,0,0,0,0,0,True,6,1,False,False,False,False,True,True,False,False,15,3,18,False
performance_drift,Performance Drift,320,24,0,0,0,0,0,1,0,0,True,4,4,False,True,False,False,False,True,False,True,3,4,7,False
physical_model,Physical Model,96,30,0,0,0,1,27,0,0,0,False,0,0,True,False,False,False,False,False,False,False,0,1,1,False
pickle,Pickle,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
plotly,Plotly,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,3,3,False
pmdarima,pmdarima,8,2,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,3,1,4,False
poetry,Poetry,162,17,0,0,0,1,4,0,0,0,True,6,0,True,False,False,False,False,True,False,False,1,2,3,False
policy,Policy,389,28,2,3,4,0,0,0,11,0,True,7,2,False,False,True,False,True,True,False,False,5,3,8,False
positional_encoding,Positional Encoding,0,0,0,0,0,0,0,0,0,0,False,0,0,False,False,False,False,False,False,True,False,0,1,1,False
postgresql,PostgreSQL,47,11,3,4,0,0,0,1,0,0,True,6,2,False,True,False,False,False,True,False,False,3,7,10,False
powerbi,PowerBI,9,2,0,0,0,0,0,0,0,0,True,1,2,False,False,False,False,False,True,True,False,0,4,4,False
powerquery,Powerquery,6,1,0,0,0,0,0,0,0,0,True,3,1,False,False,False,False,False,True,True,False,1,0,1,True
powershell_versus_cmd,Powershell versus cmd,472,74,3,3,2,8,21,0,0,0,True,4,1,True,False,False,False,True,True,False,False,2,0,2,True
powershell_vs_bash,Powershell vs Bash,178,11,2,3,8,0,0,0,0,0,True,6,0,False,False,False,False,True,True,False,False,4,1,5,False
powershell,PowerShell,365,19,1,2,0,0,0,0,0,0,True,6,1,False,False,False,False,False,True,False,False,3,4,7,False
precision_or_recall,Precision or Recall,186,10,0,0,5,0,0,1,0,0,True,3,1,False,True,False,False,True,True,False,False,4,3,7,False
precision-recall_curve,Precision-Recall Curve,391,19,3,3,6,0,0,1,0,0,True,1,0,False,True,False,False,True,True,False,False,11,2,13,False
precision,Precision,116,12,1,2,4,0,0,1,0,0,True,3,1,False,True,False,False,True,True,False,True,5,8,13,False
prediction_intervals,Prediction Intervals,121,17,0,0,9,0,0,0,0,0,True,6,2,False,False,False,False,True,True,False,True,0,1,1,False
preprocessing,Preprocessing,187,16,2,3,5,0,0,0,0,0,True,8,5,False,False,False,False,True,True,False,False,9,16,25,False
prevention_is_better_than_the_cure,Prevention Is Better Than The Cure,307,23,6,3,4,0,0,0,0,0,False,0,0,False,False,False,False,True,False,False,False,3,1,4,False
